,text,human_wrote
"['wierd', '2', '2day', 'without', 'girls', ""can't"", 'wait', '2', 'talk', '2', 'u', 'happened']",1
"['recommendations', 'good', 'chiropractor', '/', 'osteo', 'Cov', 'Garden', 'area', 'preferably', '?', 'Sore', 'back']",1
"['@Claudia_I', 'Welcome', 'back', '!', '!']",1
"['@Megcmitchell', ',', 'lets', 'honest', ',', ""we're"", 'gosh', 'darn', 'interesting', '.']",1
"[""ENTV's"", 'production', 'channel', 'pretty', 'much', 'done', '.', 'Including', 'blurb', ',', 'blog', ',', 'buttons', 'bwitter', 'stream', '(', 'ahem', ')', '.', 'Bed', 'time', '#entv']",1
"['@ddlovato', 'come', 'New', 'Zealand', '!', '!']",1
"['Done', 'sound', 'check', '.', 'gotta', 'get', 'little', 'girl', 'ready', 'church', '.', 'helps', 'living', '4', 'minutes', 'away', '...']",1
"['@amhce4', 'guys', 'ones', 'still', 'go', 'logans', 'texas', 'roadhouse', 'opened']",1
"['Driving', 'Richmond', '<', '4', 'hours', 'sleep', '.', 'going', 'long', 'day', '.']",1
"['@FlamingBluStar', 'Yeah', ',', 'work', '.', 'spy', 'unhappy', 'little', 'face', '?', '(', 'like', 'working', 'night', '-', 'makes', 'feel', 'tired', '!', ')']",1
"['@Kill_Em_All', 'WIHA', 'pa', 'smo', 'konc', ';)', 'RUSTEEEEEEEED', 'rain', 'ahaha', 'ne', 'da', 'se', 'mi', 'na', 'msn', '-', '.', '-']",1
"['@Sheri_Beri', 'Internet', 'friend', 'crew', 'connections', 'show', '.', 'forgot', 'talk', 'Alex', '.']",1
"['@GodFirst08', 'Oh', ',', 'believe', '!']",1
"[""I'm"", 'entirely', 'sure', '...', 'love', 'house', 'anderson', 'anderson', 'architecture', ':', 'chameleon', 'house', 'http://tinyurl.com/c66vqc']",1
"['ahhh', '!', '!', '!', 'u', 'know', 'really', 'sucks', '?', '?', '?', 'sprained', 'toe', '!', '!', 'OUCH', '!', '!']",1
"['Feeling', 'slightly', 'worried', '!', 'think', 'may', 'said', 'something', 'bad', 'unintentionally', '!', ',', 'think', 'speak', '?', '!', ""I'm"", 'rreally']",1
"['Dang', ',', ""I've"", 'got', 'photo', 'itch', ""can't"", 'get', 'hold', 'rescue']",1
"['go', 'practice', 'songs', 'helga', 'tune', 'guitars', '...']",1
"['Confirmation', 'today', '!', '!', '!', 'im', 'happy', '...', 'class', 'incredible', 'year', ""they're"", 'ready', 'Come', 'Holy', 'Spirit', '.']",1
"['@O_TownMagicMatt', '...', 'vacation', '?', 'know', '?', 'hope', ""he's"", 'gone', 'good', 'would', 'suck', '!', '!', '!', '?', 'drunk', 'yet', '?', '?', '?']",1
"['short', 'nap', '(', 'booo', ')', 'finally', 'taking', 'whip', 'auto-mobile', 'hospital', 'lol']",1
"['@Spotter5', 'thanx', 'congrats', '5th', 'place', 'last', 'night', ';)', 'loved', 'Norway', 'yaay', 'Uk', 'song', 'also', 'nice', 'well', 'done']",1
"['@REALConformist', 'luccy', 'damn', 'near', 'broke', 'foot', 'last', 'night']",1
"['@hokeypokeyjones', 'Get', '100', 'followers', 'day', 'using', 'www.tweeterfollow.com', 'add', 'everyone', 'train', 'pay', 'vip']",1
"['likely', 'id10t', 'error', 'twitter', 'search', 'really', 'effective', '-', 'trying', 'find', 'tweet', 'microsoft', 'events', 'link', ""can't"", 'find']",1
"['gained', 'lost', 'follower', 'less', '10', 'mins', '.', 'lol', '...', 'enyways', '..', 'wut', 'twitters', '...', 'im', 'bout', 'ta', 'leave', 'da', 'library', '..', 'bored', '..']",1
"['reason', ""i'm"", 'getting', 'codykinz', 'tweets', '!']",1
"['@hustleGRL', ';)', 'lol', 'haha', 'ok', 'think', 'moment', 'tune', 'later', '!', 'P', '.', '.', 'Hope', 'u', 'feelin', 'better', '!', 'P', '.', 'p', '.', 'cavs', '!', '!', '!', 'Hahaha']",1
"['@chocobandit', 'send', 'links']",1
"['Freakin', ""'"", 'frustrated', ""can't"", 'coach', 'realize', 'times', 'hard', ""ain't"", 'nobody', 'got', 'money', 'buy', 'cookie', 'dough', 'new', 'uniforms']",1
"['update', ',', 'differences', '?', 'Security', 'fix', 'apparently', ',', 'Apps', 'still', 'work', 'fine', '#cupcake', '#andriod', '#update']",1
"['ugh', '.', 'got', 'worst', 'cold', 'headache', 'woke', '14', 'hour', 'sleep']",1
"['Sitting', 'floor', ',', 'thinking', '.', ""I'm"", 'tired', '.', 'rain', ',', 'u', 'know', '.', 'Please', ',', 'summer', '.', 'Thats', 'Supposed', 'sun']",1
"['studying', ',', 'exams', 'suck']",1
"['trouble', 'sleeping', 'Everyone', 'says', 'follow', 'passion', '!', '!', 'happens', '#fail', 'majorly', '?', '?', '?']",1
"['feeling', 'well', '...', 'plans', 'canceled']",1
"['#followfriday', '@FranAspiemom', '@lucylemon', '2', 'lovely', 'ladies', 'must', 'follow', '.', 'Twitter', 'incomplete', 'without', '.', 'http://twurl.nl/l4gske']",1
"['@mylifecoach', 'Yes', ',', 'bought', 'Netbook', '.', 'Needed', 'email', 'TitanTV', '.', 'Hoped', 'stay', 'semi-abst', '.', ',', 'happen', '.', 'Back', 'online', 'w', '/', 'vengeance', '!']",1
"['@nbr', '""', 'grabe', ',', '""', '""', 'mome', 'raths', 'outgrabe', '.', '""']",1
"['@Maverickg', 'yay', 'gr8', 'minds', 'tink', 'alike', 'tired', 'little', 'reds', 'frm', '5']",1
"['pick', 'weave', 'glue', 'pain', 'come']",1
"['Another', 'beautiful', 'morning', ',', 'indeed', 'great', 'day', 'alive', '!']",1
"['told', 'back', 'like', 'burp', 'burp', '.', 'madw', 'ass', 'jump', 'like', 'jurp', 'jurp', '.', 'ah', '.', 'love', 'lil', 'wayne', '.', '&', 'framing', 'hanleys', 'cover', '.']",1
"['Arh', '!', ""I've"", 'got', 'glasses', 'lol', 'seeing', 'distance', 'though', '...', 'thats', 'okay', 'suppose', '.']",1
"['@michaeljritchie', 'taught', 'rss']",1
"['aint', 'girl', '...', '@SongzYuuup', '@PrinceSammie', '...', 'aint', 'heard', 'need', '...', 'showin', 'em', 'love', '!', '!', '!']",1
"['@Pink', 'u', 'tried', '""', 'XXXX', 'Gold', '""', '?', 'Queensland', 'beer', ',', 'think', 'VB', 'may', 'better', ',', 'im', 'really', 'big', 'beer', 'fan', ',', 'sooooo', 'know', 'idea', '.', 'lol']",1
"['Next', ':', 'Obese', 'Pregnant', '.', 'interesting', '.', 'dangerous', '!', 'Ppl', 'r', 'good', 'bodies']",1
"['Fun', 'night', '.', 'Detroit', ',', 'Tin', 'Lizzy', ',', 'Green', 'Girl', 'Saloon', ',', ""Alerto's"", 'chicken', 'fries', '!', 'Thanks', '@nessanguyen', '@xvanwilderx']",1
"['much', 'pain', '!', ""can't"", 'even', 'wear', 'nice', 'summer', 'clothes', ""can't"", 'enjoy', 'summer', 'sun', 'anymore']",1
"['lipstick', 'color', 'lost', 'remember', 'brand', 'anything', 'limited', 'edition', 'thing', 'http://bit.ly/2QRWp']",1
"['since', '2', 'playing', 'new', 'Sims', '3', 'tire', 'fun', 'setting', 'creating', '.']",1
"['@merrymorgantown', 'appear', 'web', 'facebook', '..']",1
"['@dublinmudslide', '""', 'Hey', '...', 'yeah', 'crap', 'forgot', 'going', 'say', '...', 'anyway', ""I'll"", 'call', 'back', ""I'm"", 'gonna', 'get', 'cut', '""', 'miss']",1
"['@unsung_one', 'ugh', 'yea', '-', 'always', 'always', 'insurance', 'matter', 'live', '.', 'Shit', 'happens', '.', 'Sorry', 'need', 'go', 'bed', 'good', 'luck']",1
"['lol', 'love', 'save', '&', ""i'll"", 'take', '!', '!', '!', ""that's"", 'miss', 'saly', '!', '!', '!', 'itd', 'nice', 'u', 'come']",1
"['@mileycyrus', 'time', 'joined', 'band', 'wagon']",1
"['VdChiongbian', '@', 'DontLetGo', '14', 'hahahaha', 'mna', '?', '<', '<', 'wa', 'na', 'ku', 'ka', '.', 'G', 'ani', '.', 'hahaha', '.']",1
"['much', 'family', 'first']",1
"['@PinkyCutiiex3', ""I'll"", 'try', 'Since', 'Summer', 'Vacation', 'might', 'way', '.']",1
"['FOREVER', '.', 'hello', 'world', '.', 'goodnight']",1
"[""can't"", 'believe', 'snowing', 'Buffalo', '.', 'luck', '.']",1
"['@eddieanne', 'mine', 'mean', 'neglecting', 'BB', '?']",1
"['@mileycyrus', 'Hey', 'Miley', 'Clemens', 'Iam', 'new', '...', 'soo', 'cOoL', '!', '?']",1
"['@Strok', 'fun', 'sleeper']",1
"['hope', 'bart', 'nick', 'time', 'wonderful', 'new', 'bad', 'news', 'Icandy', 'sleep', 'time', 'guess']",1
"['@trent_reznor', 'wish', 'could', 'win', 'aint', 'US', 'thats', 'thought', 'european', 'language', 'diff', '.', 'english']",1
"['phone', 'bit', '.', 'Twitter', 'updates', '.']",1
"['Good', 'night', 'world', '.', ""I'm"", 'pissed', 'telling', 'pissed', 'girl', '.', 'Im', 'going', 'go', 'read', 'book', '.']",1
"['interview', 'Mead', 'Thursday', '!', ""I'm"", 'stoked', 'designing']",1
"['need', 'plumber', 'fix', 'leaking', 'nose', '.', 'fun', 'get', 'tissue', 'every', 'minutes', '.']",1
"['Man', 'need', 'daily', 'workout', 'dinner', ',', ""can't"", 'drag', 'away', 'electric', 'blanky', '!', 'Bum', 'still', 'aches', 'gym', 'yesterday']",1
"['upset', 'sad']",1
"['Chatting', 'Syd', 'Hayl', '.', 'Miss', 'ya', 'guys', '!']",1
"['@pathfindersar', 'dropped', 'use', 'http://friendorfollow.com', 'see', 'following', 'following', '.']",1
"['slowly', 'getting', 'attached', 'dog', 'demons']",1
"['@Greene4U', ""I've"", 'decided', 'need', 'come', 'Chicago', 'watch', 'Glee', '1029438', 'th', 'time', '.']",1
"['goodnight', 'im', 'still', 'lol', 'hangover']",1
"['@candiceshane', 'Glad', 'got', 'sleep', '..', 'looking', 'forward', 'new', 'articles']",1
"['@iLoveWtcc0228', 'WHATTTTTTTTWUTTT', 'KNEW', 'KNEW', 'KNEW', 'CONGRATS', '!', '!', '!']",1
"['http://www.juryteam.org/', ""That's"", 'fairly', 'clever', 'think', 'part', ""I'm"", 'still', 'Greens', ',', 'good', 'idea']",1
"['someone', 'send', 'back', 'time', 'stop', 'losing', 'stuff']",1
"['@WcFieldsisaDick', 'oh', ',', 'sorry', 'makin', 'u', 'sad', 'tho', '.']",1
"['@Smash_Spaz', 'ok', '?', 'feel', 'bad']",1
"['NEED', 'ring', '1950', ""'"", 'Style', 'Glam', 'Ring', 'Upcycled', 'Silver', 'Rose', 'Earring', 'http://bit.ly/E8yUT']",1
"['@Poohnine', ':', 'oï', '¿', '½', ',', 'anh', 'nï', '¿', '½', 'cï', '¿', '½', 'bi', '?', '?', 'ï', '¿', '½', 'u', 'Em', 'g', '?', 'cï', '¿', '½', 'link', '?', 'ï', '¿', '½', 'anh', 'xem', 'th', '?', 'coi']",1
"[""I'm"", 'mad', ""can't"", 'go']",1
"['wanna', 'one', 'BND', 'yearbooks', '.']",1
"['@EricaDriver', 'info-tsunami', '.', 'Btw', '1/2', 'done', 'w', '/', 'survey', '&', 'keep', '.']",1
"['Proper', 'fed', 'ill']",1
"['@420thoughts', 'Damn', 'much', 'stuff', 'deal', 'time', ',', 'poor', 'thing', ""Can't"", 'give', 'anything', 'help', 'u', 'sleep', '?']",1
"[""I'm"", 'excited', 'already', 'found', 'roomie', 'next', 'year', '!']",1
"['Trying', 'stay', 'awake', 'class', 'today', ',', 'hopefully', 'take', 'nice', 'long', 'nap', 'get', 'home', '.', '...', '5', 'hours', '.']",1
"['@Sethhs23', 'face', 'like', 'http://tinyurl.com/7ye6jy']",1
"['@jlist', 'Besides', 'like', 'know', 'japan', 'bento', 'really', 'enjoy', 'sci-fi', 'nerdiness', 'Yay', '!', '!', 'Thanx', 'great', ""url's"", '!']",1
"['@kenkeiter', 'Hmm', ',', 'makes', 'curious', 'idea']",1
"['came', 'home', 'daily', 'walk', 'lab', '.', 'Cloudy', 'day']",1
"['name', 'JLSjen', 'reason', 'ASTON', 'MERRRYGOLDDDDDDDDD', '(', 'L', ')']",1
"['@mileycyrus', 'Picture', 'wont', 'load', ':']",1
"['love', 'colors', '?', 'Come', 'lover', 'http://www.colourlovers.com/lover/savor', 'addicting', '!', '!']",1
"['got', 'confirmation', 'first', 'Germany-tour-gig', 'Oktober', '9', 'Berlin', '.', 'come', '.']",1
"['decided', 'stay', 'night', '.', 'energy', 'drinks', ',', 'adderall', 'preeminent', 'studying', 'help', 'much', '.']",1
"['@brigwyn', 'thanks', '!', 'sure', 'find', 'full', 'goodness', 'eventually', ',', 'lol', '.', 'right', 'HARD', '.', 'boy', 'learning', 'class', '!']",1
"['course', 'soon', 'say', 'mom', 'tells', 'turn', 'music', '...']",1
"['Dammnnn', 'PURE', 'ONE', 'Mini', 'DAB', 'Radio', 'isnt', 'stock', 'Argos', 'Homebase', 'really', 'wona', 'pay', 'Â', '£', '34', 'one', '.']",1
"['@littlebrownjen', 'imagination', 'generating', 'images', 'traumatize', 'greatly', ',', 'probably', 'far', ',', 'far', 'worse', 'actual', 'commercial']",1
"['China', ',', 'Japan', 'collision', 'course', 'rare-earth', 'metals', 'http://bit.ly/oQAq', '-', 'news', ',', 'Australian', 'dollar', ',', ',']",1
"['woke', 'nap']",1
"['one', 'hour', ',', 'goodbye', 'Cedar', 'Point', 'next', 'year', '.']",1
"['@dadinka', 'yes', 'illusion', '!']",1
"['demolished', 'waffle', 'waffle', 'house', ""michael's"", 'sad', ',', 'sad', ',', 'half', 'eaten', 'one', '.', 'chocolate', 'chip', '[', 'pic', ']', 'http://ff.im/3EPe3']",1
"['@grapejellykelly', 'Nice', '!', ""u've"", 'day', '?']",1
"['sunbathing', 'park']",1
"['Seriously', 'wanna', 'hurt', '...', 'specially', ""i'm"", 'loving', 'way']",1
"['OMG', 'OMG', 'OMG', '...', 'worst', 'shopping', 'day', 'ever', '...', 'humans', ""can't"", 'peace', '?', 'guns', 'worst', 'thing', 'world', ',', 'sad', '!']",1
"['@SherriEShepherd', 'LOL', '...', 'never', 'many', 'clothes', '!', '!', 'Better', 'safe', 'sorry', '!']",1
"['secretly', 'awake']",1
"['cloudy', '!']",1
"['Time', 'move', ',', 'many', 'skanks', '.', '@Dublins98Dave', ""I'm"", 'taking', 'rubbish', ',', ""can't"", 'believe', 'many', 'others', 'obviously']",1
"['well', 'crap', 'got', 'crashed', '!', 'sicks', '!']",1
"['got', 'interview', 'bath', '&', 'body', 'works', '-', ""i'd"", 'smell', 'like', 'overly', 'chemicalized', 'flowers', 'would', 'makin', 'monies']",1
"['@StephenGonzalez', 'sound', 'like', '.']",1
"['dirty', 'sexy', 'money', '...', '...', 'FOREVER']",1
"['got', 'finished', 'chilling', 'w', '.', 'NINA', 'SKY']",1
"['@Morgaine_LaFay', '48', 'Aussie', 'kids', '12', 'months', 'prescribed', 'anti-depressants', 'last', 'year', ',', ""that's""]",1
"['lol', 'totally', 'ignored', 'emily', ',', 'sorry']",1
"['@monikao', '@cdeyto', '@justsayjudy', 'Thanks', 'girls', '!', '!']",1
"['delighted', 'got', 'see', 'Christine', 'Garth', 'getting', 'married', 'big', 'street', 'party', 'return', '!', '!']",1
"['Painting', 'nails', 'brand', 'spankin', 'new', 'nail', 'polish']",1
"['@insaneminds', ""mom's"", 'home', '.', 'dunno', 'soup', '.', ""he's"", 'working', ',', 'lots', 'work', '.', ""he's"", 'bed', 'working', '.', 'haha', 'love', 'ms', 'lynch', '<3']",1
"['wish', 'iPhone', '.', 'Aaron', 'Gillespie', 'even', 'one', '.']",1
"['@CecilJohnson', 'better', 'offended', '!', 'run', 'today', '?', '.']",1
"['jealous', 'know', 'words', 'every', 'song', 'movie', '!', 'hahaha']",1
"['Going', 'zoo', 'today', '-', '-', 'rain', 'get', 'bad']",1
"['@stephenfry', 'watched', 'Hay', 'fest', ',', 'interning', '!', 'got', 'Simon', 'get', 'u', 'sign', 'book', 'great', 'look', 'v', 'slim', '!', 'x']",1
"['finished', 'kitchen', '..', 'know', ""I'm"", 'going', 'wake', 'school', 'tomorrow']",1
"['Hello', 'World', '!', 'Beautiful', 'morning', '.', 'Returned', 'morning', 'jog', '.', 'Go', 'make', 'wonderful', 'day', '.']",1
"['@AngelicaPreston', 'favorite', 'person', 'time', '.', '<3']",1
"['moody', 'moody', 'moody', 'moody', 'week']",1
"['Uhm', 'feel', 'akward', '.', 'fatty', 'arms']",1
"['@tibek', 'Awwwww', 'sweet']",1
"['@reemerband', 'hiyaaa', 'hows', '?', 'wish', 'muarry', 'happy', 'bday', ':-D', 'loveyou', 'x']",1
"[""can't"", 'find', 'reno', '911', 'new', 'boot', 'goofin', 'youtube', 'anymore', 'anyone', 'know', 'watch', '?', 'changed', 'life', '!']",1
"['@taylormcfly', ""they'll"", 'wake', 'soon', 'lol', '!', 'funny', '..', 'always', 'good']",1
"['soooo', 'worried', 'state', 'Iran']",1
"['hate', 'sitting', 'home', 'Sunday', 'evening', '.', 'option', '...']",1
"['gr8', 'may', 'day', 'mbleshwar', 'eclectic', 'set', ""ZS'ers"", '...', 'Mapro', 'shake', 'sucked', 'though', '...', 'fresh', 'strawberry', 'season']",1
"['@suburbiashkdwn', '@D4WNFRICK', '@Ldizzle66', '@J4RED', 'went', '2', ""DnB's"", 'tonite', '!', 'couldve', 'seen', 'yall', 'Supose', '2', 'b', '2mrw', '!']",1
"['@IVIIIX', 'better', 'post', 'videos', 'pictures', '!']",1
"['Takes', 'back', '.', 'classic', '.', ""Can't"", 'take', 'smile', 'face', '?', 'http://blip.fm/~6szaf']",1
"['@freakapotimus', 'toke', 'bowl', ',', 'everything', 'appetizing']",1
"['@KRIZIAAHH', 'aw', 'yeah', 'knew', 'ML', 'sadly', '.']",1
"['@teasingdiverse', 'good', 'things']",1
"['Sawzy', 'helping', 'pack', 'Vegas']",1
"[""Kate's"", 'favorite', 'nanny', '.', 'wanna', 'know', '-', '""', 'nice', 'clothes', '.', '""', 'true', '...']",1
"['@extramsg', 'yeah', ',', 'figured', '-', ""i'm"", 'home', ',', 'longer', 'within', '20', 'feet', '-', 'thought', '@piechamp', 'supposed', 'giving', 'updates']",1
"['Starting', 'notice', 'increasing', 'feeling', 'dread', ',', ""y'know"", ',', 'end', 'holiday', 'blues', '.']",1
"['@danuk695', 'oooh', 'going', 'shopping', 'x']",1
"['@mulletmonitor', 'hope', 'cried', 'like', 'small', 'child', '.', 'Preferably', 'banging', 'fists', 'desk', 'throwing', 'back', 'head', '.']",1
"['Finished', 'cutting', 'middle', ""son's"", 'hair', '-', 'starts', 'bedtime', 'routine']",1
"['didnt', 'get', 'watch', 'marley', '.', 'mom', 'said', 'wasnt', 'mood', 'cry', '..', 'im', 'watching', 'hitch', 'instead', '.', '=D']",1
"['&', '&', 'night', 'continues', '!', 'w', '/', 'fav', 'mazie', ';', 'kristina', ';', 'ericka', '&', '&', 'robin', '!']",1
"['1', 'msn']",1
"['@MissNappyBoy', 'sucks', 'havent', 'outside', 'yet', 'love', 'cold', 'inside', 'outside']",1
"['Someone', 'mentioned', 'open', 'office', 'may', 'cool', 'Microsoft', 'fury', '-', 'lightbulb', 'moment', 'Thanks', 'Pete', '.']",1
"['got', 'home', '!', 'wanting', 'read', 'last', 'chaper', 'breaking', 'dawn', 'cause', 'dont', 'want', 'beover']",1
"[""I'm"", 'looovin', 'new', 'place', ""I'm"", 'happy', 'right', '!', 'want', 'mommy', 'lol']",1
"['@YayaT93', 'hahaha', '...', 'loveedd', 'JT', '...', 'killed', 'show', 'haha', '.']",1
"['Nack', 'Springwatch']",1
"['NEED', 'HOMEWORK', 'WANNA', 'GO', 'SLEEP']",1
"['chiropractors', 'hurt', '!', 'much', 'pain', 'hopefully', 'worth', '!']",1
"['@hragv', 'plays', 'position', 'artist', 'one', 'triple', 'base', 'gallery']",1
"['@Marii_annaax', 'Ohhh', '...', ""can't"", 'talk', 'tomorrow', '?']",1
"['@mafilsboss', 'hahah', 'yessss', '!', '!', 'suppose', 'cali', 'today', 'buttt', 'time', 'come', 'back', 'monday', '.']",1
"['Beachh', 'weather', 'YAY']",1
"['Going', 'call', 'day', ',', 'good', 'one', 'everybody', 'back', 'tomorrow']",1
"['...', 'sick', 'hate', 'last', 'podcast', 'belgrade', 'clubbing', 'http://www.zshare.net/audio/59492816519ef9a0/']",1
"['@wtfuckk', ""i'm"", 'fucking', 'tired', '!', ""i'm"", 'fine', ',', 'anyway', '.']",1
"['Saturday', '-', '8:', '58', ':', 'coffee', '-', 'check', ',', 'screamed', 'kids', '-', 'check', '!']",1
"['oh', 'yeeey', 'sunny', 'warm', 'gonna', 'HAPPY', 'day', '!', '!', 'going', 'shopping', 'tweet', 'later', 'xX']",1
"['Ghosts', 'puppets', '?', 'Rackspace', '?', 'Odd', ':', 'http://www.rackspace.com/blog/?p=241', '#FridayFun']",1
"['Super-Nice', '--->', '@smiles4marci', '--->', 'Thank', 'xD', ':o)']",1
"['@PunkFreak29', 'Fly', 'Jonas', 'Brothers', 'u', '?']",1
